product_id,attribute_name,attribute_value,status,source_document_id,source_chunk_id,confidence,reviewed_at,reviewer,notes
P1906011,weight,1.2 kg,APPROVED,,,95.0,,,
P1906011,material,Acciaio 316,APPROVED,,,95.0,,,
MCM3420,certifications,"FCC PART 15B, CE-LVD, CE-EMC, CB",APPROVED,,,95.0,,,
MCM3420,communication_protocols,"RS-485, S5bus",APPROVED,,,80.0,,,
MCM3420,wired_interfaces,"RS-485, FLN5",APPROVED,,,80.0,,,
MCM3420,ports,"H2, H4, H7",APPROVED,,,70.0,,,
MCM3420,voltage_rating,12 ± 0.25 VDC,APPROVED,,,95.0,,,
MCM3420,current_rating,15mA to 35mA,APPROVED,,,95.0,,,
MCM3420,operating_temperature,0 - 40 °C,APPROVED,,,95.0,,,
MCM3420,humidity_range,0 - 95 % RH,APPROVED,,,95.0,,,
X45B0314,certifications,"ICES-003, CE, RoHS, FCC Part 15",APPROVED,,,95.0,,,
X45B0314,communication_protocols,S5bus,APPROVED,,,90.0,,,
X45B0314,voltage_rating,12 VDC,APPROVED,,,95.0,,,
X45B0314,current_rating,70 mA,APPROVED,,,95.0,,,
X45B0314,operating_temperature,40 to 150 ˚F (5 to 65 ˚C),APPROVED,,,95.0,,,
X45B0314,humidity_range,15-99% RH,APPROVED,,,95.0,,,
X45B0314,dimensions,3 x 2 3/5 x 3/5in (76 x 66 x 15mm),APPROVED,,,95.0,,,
X45B0314,mounting_type,Mounting rail,APPROVED,,,90.0,,,
X45B0314,wired_interfaces,"S5bus, RS485",APPROVED,,,80.0,,,
X45B0314,ports,"8-pin connector, 6-pin header, 5-pin pigtail, 3-pin pigtail",APPROVED,,,70.0,,,
X45B0314,power_consumption,"12 VDC, 70 mA",APPROVED,,,95.0,,,
X45B0314,bus_type,S5bus,APPROVED,,,90.0,,,
P1909410,certifications,"FCC Part 15, UL/ULC",APPROVED,,,95.0,,,
P1909410,communication_protocols,IEEE 802.15.4,APPROVED,,,90.0,,,
P1909410,wired_interfaces,UART pins,APPROVED,,,80.0,,,
P1909410,network_capabilities,Deep Mesh Network,APPROVED,,,85.0,,,
P1909410,data_rate,2550 bps,APPROVED,,,95.0,,,
P1909410,voltage_rating,120 VAC,APPROVED,,,95.0,,,
P1909410,current_rating,"3.15A (Triac), 1.65A (FET)",APPROVED,,,90.0,,,
P1909410,power_consumption,"12 VDC, 100 mA",APPROVED,,,90.0,,,
P1909410,frequency,60 Hz,APPROVED,,,95.0,,,
P1909410,operating_temperature,0 - 30 ºC,APPROVED,,,95.0,,,
P1909410,storage_temperature,-10 – 50 ºC,APPROVED,,,95.0,,,
P1909410,humidity_range,10 – 90% RH,APPROVED,,,95.0,,,
P1909412,certifications,"FCC Part 15, UL/ULC",APPROVED,,,95.0,,,
P1909412,communication_protocols,IEEE 802.15.4,APPROVED,,,90.0,,,
P1909412,wired_interfaces,UART pins,APPROVED,,,80.0,,,
P1909412,network_capabilities,Deep Mesh Network,APPROVED,,,85.0,,,
P1909412,data_rate,2550 bps,APPROVED,,,95.0,,,
P1909412,voltage_rating,120 VAC,APPROVED,,,95.0,,,
P1909412,current_rating,"3.15A (Triac), 1.65A (FET)",APPROVED,,,90.0,,,
P1909412,power_consumption,"12 VDC, 100 mA",APPROVED,,,90.0,,,
P1909412,frequency,60 Hz,APPROVED,,,95.0,,,
P1909412,operating_temperature,0 - 30 ºC,APPROVED,,,95.0,,,
P1909412,storage_temperature,-10 – 50 ºC,APPROVED,,,95.0,,,
P1909412,humidity_range,10 – 90% RH,APPROVED,,,95.0,,,
P1603890113160661,certifications,"FCC Part 15A, IC, EN60730-1, EN61000-6-3, EN61000-6-1, RoHS EN 50581, UL 244A, UL 508",APPROVED,,,95.0,,,
P1603890113160661,communication_protocols,S5bus,APPROVED,,,90.0,,,
P1603890113160661,voltage_rating,12VDC,APPROVED,,,95.0,,,
P1603890113160661,current_rating,300mA,APPROVED,,,95.0,,,
P1603890113160661,operating_temperature,0 °C - 40 °C,APPROVED,,,95.0,,,
P1603890113160661,humidity_range,0 - 90 % RH,APPROVED,,,95.0,,,
P1603890113160661,dimensions,86.2 X 78.4 X 60mm,APPROVED,,,95.0,,,
P1603890113160661,mounting_type,DIN Rail,APPROVED,,,90.0,,,
P1603890113160661,wired_interfaces,Digital Inputs and Outputs,APPROVED,,,80.0,,,
P1603890113160661,network_capabilities,Optional in-room wireless network communications,APPROVED,,,70.0,,,
P1603890113160661,bus_type,S5bus,APPROVED,,,90.0,,,
P1904613,certifications,"FCC Part 15A, IC, EN60730-1, EN61000-6-3, EN61000-6-1, RoHS EN 50581, UL 244A, UL 508",APPROVED,,,95.0,,,
P1904613,communication_protocols,S5bus,APPROVED,,,90.0,,,
P1904613,voltage_rating,12VDC,APPROVED,,,95.0,,,
P1904613,current_rating,300mA,APPROVED,,,95.0,,,
P1904613,operating_temperature,0 °C - 40 °C,APPROVED,,,95.0,,,
P1904613,humidity_range,0 - 90 % RH,APPROVED,,,95.0,,,
P1904613,dimensions,86.2 X 78.4 X 60mm,APPROVED,,,95.0,,,
P1904613,mounting_type,DIN Rail,APPROVED,,,90.0,,,
P1904613,wired_interfaces,Digital Inputs and Outputs,APPROVED,,,80.0,,,
P1904613,network_capabilities,Optional in-room wireless network communications,APPROVED,,,70.0,,,
P1904613,bus_type,S5bus,APPROVED,,,90.0,,,
MCM4420,certifications,"FCC Part 15, CE",APPROVED,,,95.0,,,
MCM4420,communication_protocols,INNCOM S5bus,APPROVED,,,80.0,,,
MCM4420,voltage_rating,12 VDC,APPROVED,,,98.0,,,
MCM4420,current_rating,13 mA + N (3mA),APPROVED,,,90.0,,,
MCM4420,power_consumption,"12 VDC, 13 mA + N (3mA)",APPROVED,,,90.0,,,
MCM4420,operating_temperature,40 to 150 ˚F (5 to 65 ˚C),APPROVED,,,98.0,,,
MCM4420,wired_interfaces,multiplex signals for the switch and LED,APPROVED,,,80.0,,,
MCM4420,ports,supports six switches,APPROVED,,,80.0,,,
MCM4420,bus_type,INNCOM S5bus,APPROVED,,,80.0,,,
X45BX021,certifications,"CE, ICES-003, EN 61000-3-2, EN 61000-3-3, EN61000-6-3, EN 61000-6-1, RoHS, FCC Part 15",APPROVED,,,95.0,,,
X45BX021,communication_protocols,"Wired S5bus, RF transceiver (PC502), wireless IR communications (TXR505)",APPROVED,,,85.0,,,
X45BX021,wired_interfaces,S5bus,APPROVED,,,80.0,,,
X45BX021,bus_type,S5bus,APPROVED,,,80.0,,,
X45BX021,voltage_rating,"100-277VAC, 12VDC",APPROVED,,,92.0,,,
X45BX021,current_rating,30A / 15A,APPROVED,,,90.0,,,
X45BX021,power_supply,"12VDC, 400mA",APPROVED,,,90.0,,,
X45BX021,operating_temperature,40 to 150 ˚F (5 to 65 ˚C),APPROVED,,,95.0,,,
X45BX021,humidity_range,15-99% RH,APPROVED,,,90.0,,,
X45BX021,dimensions,"X45B_X06: 6” W x 3” H x 2” D (152.3mm W x 76.1mm H x 50.8mm D), X06.DIN: 6 1/8” W x 3 3/8” H x 2 5/16” D (156mm W x 85mm H x 58mm D)",APPROVED,,,95.0,,,
X45BX021,mounting_type,DIN rail mountable,APPROVED,,,80.0,,,
HVFD3G,certifications,"EN 61000-3-12, EN 61800-3, RoHS",APPROVED,,,95.0,,,
HVFD3G,communication_protocols,"BACnet, Modbus, FLN, N2",APPROVED,,,98.0,,,
HVFD3G,voltage_rating,"208/230V AC, 460V AC, 600V AC",APPROVED,,,95.0,,,
HVFD3G,operating_temperature,32°F to 122°F (0°C to 50°C),APPROVED,,,98.0,,,
HVFD3G,enclosure_type,"NEMA 1, NEMA 12",APPROVED,,,95.0,,,
HVFD3G,output_frequency,0-590Hz,APPROVED,,,98.0,,,
HVFD3G,ingress_protection,"IP21, IP55, IP54",APPROVED,,,95.0,,,
P1906354,certifications,"CE, UL",APPROVED,,,95.0,,,
P1906354,voltage_rating,24 Vac/dc,APPROVED,,,98.0,,,
P1906354,current_rating,600 mA,APPROVED,,,95.0,,,
P1906354,power_consumption,3W,APPROVED,,,95.0,,,
P1906354,power_supply,24 Vac/dc ±20%,APPROVED,,,98.0,,,
P1906354,frequency,50/60Hz,APPROVED,,,95.0,,,
P1906354,operating_temperature,+32°F to +122°F (0°C to +50°C),APPROVED,,,98.0,,,
P1906354,storage_temperature,-4°F to +158°F (-20°C to +70°C),APPROVED,,,98.0,,,
P1906354,humidity_range,0 to 95 percent,APPROVED,,,95.0,,,
P1906354,dimensions,See Fig. 1 and Fig. 2,APPROVED,,,90.0,,,
P1906354,mounting_type,"Vertical surface, Sheet metal duct",APPROVED,,,90.0,,,
P1906354,enclosure_type,"NEMA1, NEMA3",APPROVED,,,90.0,,,
P1905788,certifications,"GSA Certified, BTL certified, FIPS 140-2 Level 1",APPROVED,,,95.0,,,
P1905788,communication_protocols,"HTML5, Java, JavaScript, XML, oBIX, HTTP, HTML, CSV, TCP/IP",APPROVED,,,80.0,,,
P1905788,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1905788,network_capabilities,Supports unlimited users over the internet/intranet,APPROVED,,,85.0,,,
P1905788,bus_type,Open IP field bus protocols,APPROVED,,,75.0,,,
P1904686,certifications,"BACnet, UL, CE, FCC",APPROVED,,,95.0,,,
P1904686,communication_protocols,BACnet MS/TP,APPROVED,,,98.0,,,
P1904686,wired_interfaces,EIA-485 (RS-485),APPROVED,,,90.0,,,
P1904686,network_capabilities,Master,APPROVED,,,80.0,,,
P1904686,data_rate,up to 115.2 Kbps,APPROVED,,,95.0,,,
P1904686,bus_type,Twisted Shielded-Pair (TSP),APPROVED,,,90.0,,,
P1904686,voltage_rating,24 VAC,APPROVED,,,95.0,,,
P1904686,current_rating,"9 VA minimum, 90 VA maximum",APPROVED,,,90.0,,,
P1904686,power_supply,Half-wave rectified,APPROVED,,,80.0,,,
P1904686,frequency,50-60 Hz,APPROVED,,,95.0,,,
P1904686,operating_temperature,0 to 158°F (-17 to 70°C),APPROVED,,,95.0,,,
P1904686,humidity_range,5 to 95% RH,APPROVED,,,90.0,,,
P1904686,dimensions,"4.9"" (125mm) H x 5"" (127mm) W x 1.4"" (36mm) D",APPROVED,,,95.0,,,
P1904686,mounting_type,Screw mounting,APPROVED,,,90.0,,,
P1912670,certifications,"FCC Part 15, class b, C-UL, CE, UL916, RoHS2, REACH, WEEE",APPROVED,,,95.0,,,
P1912670,communication_protocols,"BACNet/IP, Modbus, SNMP",APPROVED,,,90.0,,,
P1912670,wired_interfaces,"2 10/100MB Ethernet ports, 1 RS-485 serial port",APPROVED,,,95.0,,,
P1912670,voltage_rating,24VAC/DC,APPROVED,,,95.0,,,
P1912670,operating_temperature,-20 to 60°C,APPROVED,,,95.0,,,
P1912670,storage_temperature,-40 to 85°C,APPROVED,,,95.0,,,
P1912670,humidity_range,5-95% non-condensing,APPROVED,,,95.0,,,
P1912670,mounting_type,DIN rail or panel mounting,APPROVED,,,95.0,,,
P1912670,bus_type,485 bus,APPROVED,,,90.0,,,
P1912670,network_capabilities,daisy chaining,APPROVED,,,90.0,,,
P1912670,vibration_resistance,"ASTM D4169, Assurance Level II",APPROVED,,,90.0,,,
P1921838,certifications,"UL, CE",APPROVED,,,95.0,,,
P1921838,communication_protocols,BACtalk,APPROVED,,,90.0,,,
P1921838,wired_interfaces,"18–22 AWG, shielded, 3-conductor",APPROVED,,,95.0,,,
P1921838,voltage_rating,24 VAC,APPROVED,,,95.0,,,
P1921838,current_rating,25 mA,APPROVED,,,95.0,,,
P1921838,operating_temperature,32–158 deg. F (0–70 deg. C),APPROVED,,,95.0,,,
P1921838,humidity_range,"0–90% RH, non-condensing",APPROVED,,,95.0,,,
P1921838,dimensions,4.6” (117mm) H X 3.0” (76mm) L X 0.7” (18mm) D,APPROVED,,,95.0,,,
P1921833,communication_protocols,"BACnet/IP, BACnet MS/TP, EIA-485",APPROVED,,,95.0,,,
P1921833,wired_interfaces,"Ethernet, EIA-485",APPROVED,,,95.0,,,
P1921833,ports,"RJ45, EIA-485",APPROVED,,,95.0,,,
P1921833,network_capabilities,10/100 Mbps,APPROVED,,,90.0,,,
P1921833,data_rate,"9.6, 19.2, 38.4, 76.8, or 115.2kbps",APPROVED,,,95.0,,,
P1921833,bus_type,EIA-485,APPROVED,,,90.0,,,
P1921833,voltage_rating,"110-240VAC, 9-30VDC",APPROVED,,,95.0,,,
P1921833,current_rating,0.65a,APPROVED,,,95.0,,,
P1921833,power_consumption,15.4W,APPROVED,,,90.0,,,
P1921833,power_supply,"AC adapter, PoE, 9-30VDC",APPROVED,,,95.0,,,
P1921833,frequency,50/60Hz,APPROVED,,,95.0,,,
P1921833,operating_temperature,-15 to 60°C,APPROVED,,,95.0,,,
P1921833,humidity_range,5 to 95% RH,APPROVED,,,95.0,,,
P1921833,dimensions,7.74in W x 4.92in H x 0.57in D,APPROVED,,,95.0,,,
P1921833,mounting_type,"In-wall flush, on-wall surface, tabletop",APPROVED,,,95.0,,,
P1913815,certifications,"UL, CE, FCC, IC, RoHS",APPROVED,,,95.0,,,
P1913815,communication_protocols,RS-485,APPROVED,,,90.0,,,
P1913815,voltage_rating,24 VAC,APPROVED,,,95.0,,,
P1913815,power_consumption,35 VA minimum / 15 VA minimum,APPROVED,,,90.0,,,
P1913815,operating_temperature,-20 to 55°C,APPROVED,,,95.0,,,
P1913815,storage_temperature,-20 to 85°C,APPROVED,,,95.0,,,
P1913815,humidity_range,5 to 95 % RH,APPROVED,,,90.0,,,
P1913815,dimensions,"VXIO-965-HOA: 5.32"" x 4.33"" x 2.26"", VXIO-322-HOA: 3.35"" x 4.33"" x 2.26""",APPROVED,,,95.0,,,
P1913815,mounting_type,35mm DIN rail or screw mounting,APPROVED,,,90.0,,,
